[0.003s][info][class,load] opened: /home/lesco/dev/Java/zulu15.28.51-ca-jdk15.0.1-linux_x64/lib/modules
[0,357s][info][class,load] ch.qos.logback.core.subst.Parser$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,357s][info][class,load] ch.qos.logback.core.subst.Node source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,358s][info][class,load] ch.qos.logback.core.subst.Node$Type source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,358s][info][class,load] ch.qos.logback.core.subst.NodeToStringTransformer$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,359s][info][class,load] ch.qos.logback.core.joran.util.PropertySetter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,360s][info][class,load] ch.qos.logback.core.util.PropertySetterException source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,360s][info][class,load] java.lang.InstantiationException source: jrt:/java.base
[0,360s][info][class,load] ch.qos.logback.core.joran.util.beans.BeanDescriptionFactory source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,361s][info][class,load] java.lang.PublicMethods source: jrt:/java.base
[0,361s][info][class,load] ch.qos.logback.core.spi.FilterReply source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,362s][info][class,load] java.util.LinkedHashMap$LinkedValues source: jrt:/java.base
[0,362s][info][class,load] java.util.LinkedHashMap$LinkedHashIterator source: shared objects file
[0,362s][info][class,load] java.util.LinkedHashMap$LinkedValueIterator source: jrt:/java.base
[0,364s][info][class,load] ch.qos.logback.core.joran.util.beans.BeanUtil source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,364s][info][class,load] ch.qos.logback.core.joran.util.beans.BeanDescription source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,365s][info][class,load] ch.qos.logback.core.joran.util.StringToObjectConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,365s][info][class,load] java.nio.charset.UnsupportedCharsetException source: jrt:/java.base
[0,366s][info][class,load] ch.qos.logback.core.util.AggregationType source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,366s][info][class,load] ch.qos.logback.core.joran.action.NestedComplexPropertyIA$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,367s][info][class,load] ch.qos.logback.core.joran.action.NestedBasicPropertyIA$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,367s][info][class,load] ch.qos.logback.core.joran.action.IADataForBasicProperty source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,369s][info][class,load] java.lang.Class$$Lambda$9/0x0000000800b72fb8 source: java.lang.Class
[0,369s][info][class,load] java.util.stream.ReferencePipeline$StatelessOp source: shared objects file
[0,369s][info][class,load] java.util.stream.ReferencePipeline$3 source: shared objects file
[0,369s][info][class,load] java.util.stream.StreamShape source: shared objects file
[0,369s][info][class,load] java.util.stream.Collectors source: shared objects file
[0,369s][info][class,load] java.util.stream.Collector$Characteristics source: shared objects file
[0,369s][info][class,load] java.util.EnumSet source: shared objects file
[0,370s][info][class,load] java.util.RegularEnumSet source: shared objects file
[0,370s][info][class,load] java.util.stream.Collector source: shared objects file
[0,370s][info][class,load] java.util.stream.Collectors$CollectorImpl source: shared objects file
[0,370s][info][class,load] java.util.stream.Collectors$$Lambda$10/0x0000000800b735e8 source: java.util.stream.Collectors
[0,371s][info][class,load] java.util.function.BiConsumer source: shared objects file
[0,371s][info][class,load] java.util.stream.Collectors$$Lambda$11/0x0000000800b73810 source: java.util.stream.Collectors
[0,372s][info][class,load] java.util.function.BinaryOperator source: shared objects file
[0,372s][info][class,load] java.util.stream.Collectors$$Lambda$12/0x0000000800b73a40 source: java.util.stream.Collectors
[0,373s][info][class,load] java.util.stream.Collectors$$Lambda$13/0x0000000800b73c88 source: java.util.stream.Collectors
[0,373s][info][class,load] java.util.stream.ReduceOps source: shared objects file
[0,373s][info][class,load] java.util.stream.TerminalOp source: shared objects file
[0,373s][info][class,load] java.util.stream.ReduceOps$ReduceOp source: shared objects file
[0,373s][info][class,load] java.util.stream.ReduceOps$3 source: shared objects file
[0,374s][info][class,load] java.util.stream.ReduceOps$Box source: shared objects file
[0,374s][info][class,load] java.util.stream.Sink source: shared objects file
[0,374s][info][class,load] java.util.stream.TerminalSink source: shared objects file
[0,374s][info][class,load] java.util.stream.ReduceOps$AccumulatingSink source: shared objects file
[0,374s][info][class,load] java.util.stream.ReduceOps$3ReducingSink source: shared objects file
[0,374s][info][class,load] java.util.stream.Sink$ChainedReference source: shared objects file
[0,374s][info][class,load] java.util.stream.ReferencePipeline$3$1 source: shared objects file
[0,375s][info][class,load] ch.qos.logback.core.joran.action.IADataForComplexProperty source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,375s][info][class,load] java.lang.UnsupportedOperationException source: jrt:/java.base
[0,377s][info][class,load] jdk.internal.loader.BootLoader$PackageHelper source: jrt:/java.base
[0,377s][info][class,load] java.lang.InternalError source: jrt:/java.base
[0,378s][info][class,load] jdk.internal.loader.BootLoader$PackageHelper$$Lambda$14/0x0000000800b74590 source: jdk.internal.loader.BootLoader
[0,379s][info][class,load] java.lang.ClassLoader$$Lambda$15/0x0000000800b747b8 source: java.lang.ClassLoader
[0,380s][info][class,load] ch.qos.logback.core.CoreConstants source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,381s][info][class,load] ch.qos.logback.core.joran.spi.NoAutoStartUtil source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,381s][info][class,load] ch.qos.logback.core.joran.spi.NoAutoStart source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,381s][info][class,load] java.lang.Class$AnnotationData source: jrt:/java.base
[0,382s][info][class,load] ch.qos.logback.core.pattern.PostCompileProcessor source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,383s][info][class,load] ch.qos.logback.core.pattern.parser.Parser source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,383s][info][class,load] ch.qos.logback.core.pattern.util.IEscapeUtil source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,384s][info][class,load] ch.qos.logback.core.pattern.parser.Node source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,384s][info][class,load] ch.qos.logback.core.pattern.parser.FormattingNode source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,384s][info][class,load] ch.qos.logback.core.pattern.parser.SimpleKeywordNode source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,385s][info][class,load] ch.qos.logback.core.pattern.parser.CompositeNode source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,385s][info][class,load] ch.qos.logback.core.pattern.parser.Token source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,386s][info][class,load] ch.qos.logback.core.pattern.Converter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,386s][info][class,load] ch.qos.logback.core.pattern.FormattingConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,386s][info][class,load] ch.qos.logback.core.pattern.DynamicConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,386s][info][class,load] ch.qos.logback.core.pattern.CompositeConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,386s][info][class,load] ch.qos.logback.core.pattern.IdentityCompositeConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,387s][info][class,load] ch.qos.logback.core.pattern.ReplacingCompositeConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,387s][info][class,load] ch.qos.logback.classic.pattern.ClassicConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,387s][info][class,load] ch.qos.logback.classic.pattern.DateConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,388s][info][class,load] ch.qos.logback.classic.pattern.RelativeTimeConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,388s][info][class,load] ch.qos.logback.classic.pattern.LevelConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,388s][info][class,load] ch.qos.logback.classic.pattern.ThreadConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,389s][info][class,load] ch.qos.logback.classic.pattern.NamedConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,389s][info][class,load] ch.qos.logback.classic.pattern.LoggerConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,389s][info][class,load] ch.qos.logback.classic.pattern.MessageConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,389s][info][class,load] ch.qos.logback.classic.pattern.ClassOfCallerConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,390s][info][class,load] ch.qos.logback.classic.pattern.MethodOfCallerConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,390s][info][class,load] ch.qos.logback.classic.pattern.LineOfCallerConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,390s][info][class,load] ch.qos.logback.classic.pattern.FileOfCallerConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,390s][info][class,load] ch.qos.logback.classic.pattern.MDCConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,391s][info][class,load] ch.qos.logback.classic.pattern.ThrowableHandlingConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,391s][info][class,load] ch.qos.logback.classic.pattern.ThrowableProxyConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,392s][info][class,load] ch.qos.logback.classic.pattern.ExtendedThrowableProxyConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,392s][info][class,load] ch.qos.logback.classic.pattern.RootCauseFirstThrowableProxyConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,392s][info][class,load] ch.qos.logback.classic.pattern.NopThrowableInformationConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,392s][info][class,load] ch.qos.logback.classic.pattern.ContextNameConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,393s][info][class,load] ch.qos.logback.classic.pattern.CallerDataConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,393s][info][class,load] ch.qos.logback.classic.pattern.MarkerConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,393s][info][class,load] ch.qos.logback.classic.pattern.PropertyConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,394s][info][class,load] ch.qos.logback.classic.pattern.LineSeparatorConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,394s][info][class,load] ch.qos.logback.core.pattern.color.ForegroundCompositeConverterBase source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,394s][info][class,load] ch.qos.logback.core.pattern.color.BlackCompositeConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,394s][info][class,load] ch.qos.logback.core.pattern.color.RedCompositeConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,395s][info][class,load] ch.qos.logback.core.pattern.color.GreenCompositeConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,395s][info][class,load] ch.qos.logback.core.pattern.color.YellowCompositeConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,395s][info][class,load] ch.qos.logback.core.pattern.color.BlueCompositeConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,395s][info][class,load] ch.qos.logback.core.pattern.color.MagentaCompositeConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,396s][info][class,load] ch.qos.logback.core.pattern.color.CyanCompositeConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,396s][info][class,load] ch.qos.logback.core.pattern.color.WhiteCompositeConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,396s][info][class,load] ch.qos.logback.core.pattern.color.GrayCompositeConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,396s][info][class,load] ch.qos.logback.core.pattern.color.BoldRedCompositeConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,397s][info][class,load] ch.qos.logback.core.pattern.color.BoldGreenCompositeConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,397s][info][class,load] ch.qos.logback.core.pattern.color.BoldYellowCompositeConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,397s][info][class,load] ch.qos.logback.core.pattern.color.BoldBlueCompositeConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,397s][info][class,load] ch.qos.logback.core.pattern.color.BoldMagentaCompositeConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,398s][info][class,load] ch.qos.logback.core.pattern.color.BoldCyanCompositeConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,398s][info][class,load] ch.qos.logback.core.pattern.color.BoldWhiteCompositeConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,398s][info][class,load] ch.qos.logback.classic.pattern.color.HighlightingCompositeConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,399s][info][class,load] ch.qos.logback.classic.pattern.LocalSequenceNumberConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,399s][info][class,load] ch.qos.logback.classic.pattern.EnsureExceptionHandling source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,400s][info][class,load] ch.qos.logback.core.pattern.util.RegularEscapeUtil source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,400s][info][class,load] ch.qos.logback.core.pattern.parser.TokenStream source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,401s][info][class,load] ch.qos.logback.core.pattern.util.RestrictedEscapeUtil source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,401s][info][class,load] ch.qos.logback.core.pattern.parser.TokenStream$TokenizerState source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,402s][info][class,load] ch.qos.logback.core.pattern.parser.TokenStream$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,402s][info][class,load] ch.qos.logback.core.pattern.parser.OptionTokenizer source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,403s][info][class,load] ch.qos.logback.core.pattern.util.AsIsEscapeUtil source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,404s][info][class,load] ch.qos.logback.core.pattern.FormatInfo source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,405s][info][class,load] ch.qos.logback.core.pattern.parser.Compiler source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,405s][info][class,load] ch.qos.logback.core.pattern.LiteralConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,407s][info][class,load] ch.qos.logback.classic.pattern.Abbreviator source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,408s][info][class,load] ch.qos.logback.core.pattern.ConverterUtil source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,409s][info][class,load] ch.qos.logback.core.boolex.EvaluationException source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,409s][info][class,load] ch.qos.logback.core.util.CachingDateFormatter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/micronaut-hello-world/target/demo-0.1.jar
[0,410s][info][class,load] java.text.Format source: shared objects file
[0,410s][info][class,load] java.text.DateFormat source: shared objects file
[0,410s][info][class,load] java.text.SimpleDateFormat source: shared objects file
[0,410s][info][class,load] java.text.AttributedCharacterIterator$Attribute source: shared objects file
[0,410s][info][class,load] java.text.Format$Field source: shared objects file
[0,410s][info][class,load] java.text.DateFormat$Field source: shared objects file
[0,410s][info][class,load] java.util.Locale$Category source: shared objects file
[0,410s][info][class,load] java.util.Locale$1 source: shared objects file
[0,410s][info][class,load] sun.util.locale.BaseLocale$Key source: shared objects file
[0,410s][info][class,load] sun.util.locale.LocaleObjectCache source: shared objects file
[0,410s][info][class,load] sun.util.locale.BaseLocale$Cache source: shared objects file
[0,411s][info][class,load] sun.util.locale.LocaleObjectCache$CacheEntry source: shared objects file
[0,411s][info][class,load] java.util.Locale$Cache source: shared objects file
[0,411s][info][class,load] java.util.Calendar source: shared objects file
[0,411s][info][class,load] java.util.TimeZone source: shared objects file
[0,411s][info][class,load] sun.util.calendar.ZoneInfo source: shared objects file
[0,411s][info][class,load] sun.util.calendar.ZoneInfoFile source: shared objects file
[0,411s][info][class,load] sun.util.calendar.ZoneInfoFile$1 source: shared objects file
[0,411s][info][class,load] java.io.DataInputStream source: shared objects file
[0,417s][info][class,load] sun.util.calendar.ZoneInfoFile$ZoneOffsetTransitionRule source: shared objects file
[0,417s][info][class,load] java.util.zip.Checksum source: shared objects file
[0,418s][info][class,load] java.util.zip.CRC32 source: shared objects file
[0,418s][info][class,load] sun.util.calendar.ZoneInfoFile$Checksum source: shared objects file
[0,418s][info][class,load] java.util.zip.Checksum$1 source: shared objects file
[0,418s][info][class,load] java.util.spi.LocaleServiceProvider source: shared objects file
[0,418s][info][class,load] sun.util.spi.CalendarProvider source: shared objects file
[0,418s][info][class,load] sun.util.locale.provider.LocaleProviderAdapter source: shared objects file
[0,419s][info][class,load] sun.util.locale.provider.LocaleProviderAdapter$Type source: shared objects file
[0,419s][info][class,load] sun.util.locale.provider.LocaleProviderAdapter$1 source: shared objects file
[0,419s][info][class,load] sun.util.locale.provider.ResourceBundleBasedAdapter source: shared objects file
[0,419s][info][class,load] sun.util.locale.provider.JRELocaleProviderAdapter source: shared objects file
[0,419s][info][class,load] sun.util.cldr.CLDRLocaleProviderAdapter source: shared objects file
[0,419s][info][class,load] sun.util.locale.provider.LocaleDataMetaInfo source: shared objects file
[0,419s][info][class,load] sun.util.cldr.CLDRBaseLocaleDataMetaInfo source: shared objects file
[0,419s][info][class,load] sun.util.locale.LanguageTag source: shared objects file
[0,419s][info][class,load] sun.util.locale.ParseStatus source: shared objects file
[0,419s][info][class,load] sun.util.locale.StringTokenIterator source: shared objects file
[0,419s][info][class,load] sun.util.locale.InternalLocaleBuilder source: shared objects file
[0,419s][info][class,load] sun.util.locale.InternalLocaleBuilder$CaseInsensitiveChar source: shared objects file
[0,420s][info][class,load] sun.util.cldr.CLDRLocaleProviderAdapter$1 source: shared objects file
[0,420s][info][class,load] java.util.concurrent.CopyOnWriteArrayList$COWIterator source: shared objects file
[0,421s][info][class,load] jdk.internal.module.ModulePatcher$PatchedModuleReader source: jrt:/java.base
[0,421s][info][class,load] sun.util.resources.cldr.provider.CLDRLocaleDataMetaInfo source: jrt:/jdk.localedata
[0,422s][info][class,load] java.util.ServiceLoader$1 source: shared objects file
[0,422s][info][class,load] java.util.ServiceLoader$Provider source: shared objects file
[0,422s][info][class,load] java.util.ServiceLoader$ProviderImpl source: shared objects file
[0,423s][info][class,load] sun.util.locale.provider.JRELocaleProviderAdapter$$Lambda$16/0x0000000800b76850 source: sun.util.locale.provider.JRELocaleProviderAdapter
[0,423s][info][class,load] sun.util.locale.provider.AvailableLanguageTags source: shared objects file
[0,423s][info][class,load] sun.util.locale.provider.CalendarProviderImpl source: shared objects file
[0,424s][info][class,load] java.util.StringTokenizer source: shared objects file
[0,427s][info][class,load] java.util.Calendar$Builder source: shared objects file
[0,427s][info][class,load] java.util.GregorianCalendar source: shared objects file
[0,427s][info][class,load] sun.util.calendar.CalendarSystem source: shared objects file
[0,427s][info][class,load] sun.util.calendar.AbstractCalendar source: shared objects file
[0,427s][info][class,load] sun.util.calendar.BaseCalendar source: shared objects file
[0,427s][info][class,load] sun.util.calendar.Gregorian source: shared objects file
[0,427s][info][class,load] sun.util.locale.provider.CalendarDataUtility source: shared objects file
[0,428s][info][class,load] java.util.Locale$Builder source: shared objects file
[0,428s][info][class,load] java.util.spi.CalendarDataProvider source: shared objects file
[0,428s][info][class,load] sun.util.locale.provider.LocaleServiceProviderPool source: shared objects file
[0,428s][info][class,load] java.text.spi.BreakIteratorProvider source: shared objects file
[0,428s][info][class,load] java.text.spi.CollatorProvider source: shared objects file
[0,428s][info][class,load] java.text.spi.DateFormatProvider source: shared objects file
[0,428s][info][class,load] java.text.spi.DateFormatSymbolsProvider source: shared objects file
[0,428s][info][class,load] java.text.spi.DecimalFormatSymbolsProvider source: shared objects file
[0,428s][info][class,load] java.text.spi.NumberFormatProvider source: shared objects file
[0,428s][info][class,load] java.util.spi.CurrencyNameProvider source: shared objects file
[0,428s][info][class,load] java.util.spi.LocaleNameProvider source: shared objects file
[0,428s][info][class,load] java.util.spi.TimeZoneNameProvider source: shared objects file
[0,428s][info][class,load] sun.util.locale.provider.LocaleServiceProviderPool$LocalizedObjectGetter source: shared objects file
[0,428s][info][class,load] sun.util.locale.provider.CalendarDataUtility$CalendarWeekParameterGetter source: shared objects file
[0,428s][info][class,load] java.util.ResourceBundle$Control source: shared objects file
[0,428s][info][class,load] java.util.ResourceBundle source: shared objects file
[0,429s][info][class,load] java.util.ResourceBundle$Control$CandidateListCache source: shared objects file
[0,429s][info][class,load] java.util.ResourceBundle$SingleFormatControl source: shared objects file
[0,429s][info][class,load] java.util.ResourceBundle$NoFallbackControl source: shared objects file
[0,429s][info][class,load] java.util.LinkedList$Node source: shared objects file
[0,430s][info][class,load] sun.util.cldr.CLDRLocaleProviderAdapter$$Lambda$17/0x0000000800b76a78 source: sun.util.cldr.CLDRLocaleProviderAdapter
[0,430s][info][class,load] sun.util.locale.provider.CalendarDataProviderImpl source: shared objects file
[0,430s][info][class,load] sun.util.cldr.CLDRCalendarDataProviderImpl source: shared objects file
[0,460s][info][class,load] sun.util.locale.provider.LocaleResources source: shared objects file
[0,460s][info][class,load] sun.util.resources.LocaleData source: shared objects file
[0,460s][info][class,load] sun.util.resources.LocaleData$1 source: shared objects file
[0,460s][info][class,load] sun.util.resources.Bundles$Strategy source: shared objects file
[0,460s][info][class,load] sun.util.resources.LocaleData$LocaleDataStrategy source: shared objects file
[0,461s][info][class,load] sun.util.resources.Bundles source: shared objects file
[0,461s][info][class,load] sun.util.resources.Bundles$1 source: shared objects file
[0,461s][info][class,load] jdk.internal.access.JavaUtilResourceBundleAccess source: shared objects file
